Mixture,CD14_positive_monocyte,CD16_positive_monocyte,CD4_positive_alpha_beta_T_cell,CD56bright_natural_killer_cell,CD56dim_natural_killer_cell,CD8_positive_alpha_beta_T_cell,MAST_cell,basophil,eosinophil,gamma_delta_T_cell,hematopoietic_progenitor,macrophage_m0,macrophage_m1,macrophage_m2,memory_B_cell,myeloid_dendritic_cell,naive_B_cell,neutrophil,plasma_cell,plasmacytoid_dendritic_cell,P-value,Correlation,RMSE
243_7,0.043922731938725,0.0161462172738175,0.426471444459998,0.120752530367496,0,0.0422638417396696,0,0.0037403753217477,0,0,0,0,0,0.019295377437451,0,0,0.150316917405919,0.166618464123753,0,0.0104720999314242,0,0.873857162076344,0.658783965615129
244_7,0.0290314499059717,0.0537409550505998,0.424084946471182,0.0888958717975304,0,0.0421802414964851,0,0.00152890450912013,0,0,0,0.00246341676664699,0,0.0143589826089008,0,0,0.159435563776095,0.173377642568887,0.00853073630775645,0.00237128874082427,0,0.815430967318759,0.682070799121187
246_7,0.0547224880644328,0,0.462801046914488,0.0806793954149067,0,0.0507972530355707,0,0,0.0113415017938145,0,0.0002451744827142,0.000895630265817667,0,0.0144411684847108,0,0,0.144916281852402,0.172050127656271,0,0.0071099320348715,0,0.817730510462086,0.692919175455332
249_7,0.0727453736422293,0.00880197204688027,0.407949482452209,0.0927860092607301,0,0.0406165707259172,0,0.00793499347233018,0.00331563292629801,0,0,0,0,0.0418019595854477,0,0,0.0798871070266439,0.226966034661279,0.00136537286393246,0.0158294913361025,0,0.80358488702419,0.702786758241445
253_7,0.127392755769584,0.0123188388691545,0.261250136769741,0.14329588777007,0,0.0534642725490003,0,0.00700266890318995,0.0157965643451784,0,0,0,0,0.0236265751262457,0,0,0.162814485493455,0.167806814928921,0,0.0252309994754587,0,0.858954445936257,0.663397610518365
262_7,0.0578674837869856,0,0.460938713739798,0.0871182422876485,0,0.0268608479717968,0,0.00385691060193164,0,0,0,0,0,0.0348196867708029,0,0,0.112981911473066,0.192906227204849,0.00572730959691498,0.016922666566207,0,0.829503289593562,0.690751702917467
263_7,0.103004700590789,0,0.36097452707549,0.0929279419157109,0,0.0567527603798949,0,0.00233564656350781,0,0,0,0,0,0.0232255984074633,0,0,0.171941534751577,0.175325629910859,0,0.0135116604047083,0,0.815957850275019,0.689295014243743
267_7,0.150415272106647,0,0.361251521042301,0.0490826705622946,0,0.0249426184333031,0.000444473370221182,0.00108836324345689,0,0,0,0,0,0.0313171744877838,0,0,0.0786723985237959,0.297109281720572,0.00241723807541,0.00325898843421374,0,0.819705156555615,0.673418230603842
270_7,0.184785351637694,0,0.332861150234747,0.0673246564274276,0,0.00976111458939957,0,0.00438018457637693,0,0,0.000467050225090253,0,0,0.0275916910252932,0,0,0.120476088413333,0.248020525685763,0.00433218718487637,0,0,0.890785953772097,0.617344509927673
271_7,0.0822365115592999,0,0.361756061427593,0.17271872955564,0,0.0321323984550001,0,0.00135341744922894,0,0,0,0,0,0.0387854671408423,0,0,0.0991143317935293,0.206116130069334,0,0.00578695254953278,0,0.865283172511436,0.674294236075737
272_7,0.0982532166957176,0,0.429185192869754,0.119455641212338,0,0.0290356851433904,0,0.00494215695669782,0,0,0,0,0,0.0508236850559876,0,0,0.11757522857279,0.135133789514937,0,0.0155954039783871,0,0.831769015343119,0.684309905054178
275_7,0.0863158106178089,0,0.312706386764123,0.0806369271154401,0,0.115896048239826,0,0,0,0,0,0,0,0.0391930864104801,0,0,0.14478636130563,0.20832261854719,0,0.0121427609995031,0,0.785629446756117,0.706279749782879
278_7,0.0755577793863486,0.0176767490196127,0.391833295920333,0.158354102244751,0,0.0695249240511161,0,0,0,0,0,0,0,0.0270201047040773,0,0,0.0803961127985859,0.169292749261039,0,0.0103441826141366,0,0.839275388610491,0.682811878934124
279_7,0.0978562330383736,0,0.392562530879729,0.0872007242190146,0,0.028792592290078,0,0.00360943386808232,0,0,0.00230997792177778,0,0,0.0554631233463736,0,0,0.113190664600774,0.196113702484669,0.000778607548216574,0.0221224098029108,0,0.78680762787909,0.711395190172758
280_7,0.0668877455646688,0.0317674767902818,0.355986297817267,0.121746846498629,0,0.0261719459811013,0,0.00386659653908933,0,0,0,0.000648788963067923,0,0.0143465659521776,0,0,0.112581306232028,0.258370220331434,0.00762620933025558,0,0,0.852292819076886,0.667704228742096
281_7,0.0843753095423438,0.0134488511271269,0.407601472345451,0.0631076923557551,0,0.0453228306562024,0,0.00476252112230826,0,0,0,0.000313917821620182,0,0.0151610796220081,0,0,0.154467429710054,0.1974263507923,0.0140125449048301,0,0,0.887252487470238,0.636209066435724
282_7,0.0507935050294443,0,0.32706222012557,0.129037292957157,0,0.0434508664729486,0,0.00268063352019615,0.00100767992443223,0,0,0,0,0.0333370543246814,0,0,0.103450427215319,0.307366254804799,0.00181406562545368,0,0,0.855713791823603,0.675077648804757
283_7,0.0994884368816425,0,0.488213201291034,0.0988493675870016,0,0.0116581054320233,0,0.00816367568597587,0.0185717438050674,0,0,0,0,0.025020917035075,0,0,0.092631238301796,0.157403313980384,0,0,0,0.884607357224077,0.650049476336799
287_7,0.0490864634816153,0.000842545996474997,0.360419578571578,0.0874347052091267,0,0.0574035907758861,0,0,0,0,0,0,0,0.0339933550916463,0,0,0.155221243309021,0.243572604317735,0,0.0120259132469165,0,0.81417286396237,0.69659130799263
290_7,0.119986050416361,0.0154799967129645,0.380573953544409,0.0591017927576285,0,0.0096944335371881,0,0,0,0,0,0,0,0.0538093007339149,0,0,0.0788949369269246,0.282459535370609,0,0,0,0.877705516248536,0.631689201456096
293_7,0.0624322196713244,0.0173345262921943,0.38215635459376,0.111282409459778,0,0.0296888392324683,0,0.00122277401336454,0,0,0,0,0,0.0285188968024448,0,0,0.110246019170872,0.240900775704481,0.0102997061972868,0.00591747886202632,0,0.84304692727457,0.678875366642976
294_7,0.0550600425602438,0.0126581852733728,0.354866752074674,0.104605963052092,0,0.0733021179430076,0,0.005330087963729,0,0,0,0,0,0.0329855190611889,0,0,0.166327159532535,0.192507935502303,0,0.00235623703685369,0,0.84856859843404,0.667581811980811
295_7,0.133293582713838,0.00283808882867321,0.33565090962695,0.101737076684766,0,0.0299058433597419,0,0.00824384398555151,0,0,0,0,0,0.0344826334370943,0,0,0.143959568136389,0.192365012696497,0.00125576296746709,0.0162676775630323,0,0.842458524888257,0.670429729898798
296_7,0.125119666799844,0.0405594015785312,0.32393812651772,0.101214613500013,0,0.0111963753682563,0.000256790363884178,0.00377591312597498,0.0135878795095613,0,0,0,0,0.0191198378343018,0,0,0.11691192850612,0.225592150986356,0,0.0187273159094378,0,0.858327983763459,0.650090813424831
297_7,0.0793325163725683,0,0.445857509402683,0.0822426938891192,0,0.0103013013154881,0,0.00966029131436698,0.00484139625725581,0,0,0,0,0.0238283421134791,0,0,0.10966030621447,0.22789335310936,0,0.00638229001120867,0,0.851209161555847,0.674102353711798
298_7,0.0351261550526645,0.0394596005101421,0.313231510007313,0.0842219843723644,0,0.0203063195085942,0,0,0.00375205484440316,0,0,0,0,0.0202330365280469,0,0,0.277360593982247,0.20369155273595,0,0.00261719245827421,0,0.832970920880766,0.659851406630083
299_7,0.0536443660842307,0,0.321176142740393,0.109825058102742,0,0.0405199045481451,0,0.000455141862464377,0,0,0,0,0,0.0250664112336822,0,0,0.110317214627227,0.329833044683139,0,0.00916271611797749,0,0.826903873448404,0.691914202490124
300_7,0.111286712785972,0,0.318685081410168,0.100365869830298,0,0.0638165846886876,0,0.000265636784499444,0,0,0,0,0,0.0388356548229036,0,0,0.0965712662094151,0.266071071150901,0,0.00410212231715453,0,0.833110252316853,0.67716746286389
304_7,0.0950947849320928,0,0.416792113281085,0.105227218446185,0,0.0199003553633915,0,0.00110774563015627,0,0,0.00917614882046964,0,0,0.0345612572138475,0,0,0.0959639317189438,0.222176444593829,0,0,0,0.801325453742817,0.703800656283541
305_7,0.132932054577738,0,0.407284555291541,0.0611391063123433,0,0.0443072763269295,0,0,0,0,0.00519967451426818,0,0,0.0279612659645448,0,0,0.118097534560112,0.202698443309127,0,0.000380089143396599,0,0.880509618166126,0.638835458323518
306_7,0.0727881316107342,0.0329379317596824,0.436136717252223,0.0978047695983465,0,0.06572820499991,0,0.00249046415656923,0,0,0,0,0,0.017038260238053,0,0,0.116701225164453,0.151778058291684,0,0.00659623692834472,0,0.865812201226192,0.650802909966095
308_7,0.145775935011442,0,0.318802038406052,0.106283123691159,0,0,0.00676373902710869,0,0,0,0.00434752381393597,0,0,0.0621784796208717,0,0,0.0392865114017781,0.308034602918968,0,0.00852804610868548,0,0.844117095268903,0.658866167343103
309_7,0.0397269338019581,0.0145218995672969,0.425852070706717,0.117236929307717,0,0.0406258599782901,0,0,0.00921035712246787,0,0,0,0,0.0184864012261033,0,0,0.148149181531662,0.186190366757788,0,0,0,0.868269810943602,0.662463795526242
312_7,0.103090786193821,0,0.380200296017997,0.0818620890674169,0,0.0511461339998119,0,0.00422236624924858,0,0,0,0,0,0.0329063551509284,0,0,0.115842689826132,0.229174397264079,0,0.00155488623056494,0,0.820377803094169,0.685908850653864
313_7,0.146825977540943,0,0.25573771005481,0.0910045023744905,0,0.188826620517006,0,0.00779705759520879,0,0,0.000875733962583688,0,0,0.0434007271006235,0,0,0.0756203539809841,0.189785279504968,0,0.000126037368381895,0,0.864491561162889,0.636647610613022
320_7,0.0765947952944729,0.0336250839765067,0.19035957290742,0.0857187526462184,0,0.00739189762727807,0,0.00105613733140448,0,0,0,0,0.00732041124442462,0.0428719740257759,0,0,0.120607773036239,0.416619492546623,0.000624294419782378,0.0172098149438545,0,0.778984623243498,0.693962669203121
323_7,0.102838610383968,0.0286448717380227,0.358089311132763,0.109963610941306,0,0.0526197609343429,0,0.00106621717056924,0,0,0,0,0,0.0600292864210061,0,0,0.0556550987757565,0.231093232502265,0,0,0,0.794674339349527,0.692783998466303
324_7,0.0615197561331887,0.0428331355576597,0.378967691469316,0.112836351820373,0,0.00506949981173584,0,0.00140450864465304,0.00946479678698667,0,0,0.00281842457960414,0,0.0295252849377717,0,0,0.080059531999026,0.264377553361475,0,0.0111234648982107,0,0.850230655503498,0.66770867688835
326_7,0.148405088795701,0.00820922671564106,0.363193801072533,0.139542428790083,0,0.0839259991421929,0.00404739098349155,0.0133187780081106,0.0236611313224447,0,0,0,0,0.0188555346653224,0,0,0.0584977809433391,0.133656519881757,0,0.00468631967938402,0,0.891883226665912,0.635410676517012
332_7,0.104861156264848,0.0128583444315413,0.42381345573841,0.110634912274192,0,0.020105780614743,0,0.00400071311707823,0.0283524866195887,0,0,0.00027337108427563,0,0.019414505446478,0,0,0.109380733109614,0.144801383155823,0,0.0215031581434076,0,0.848912598804552,0.675878287652378
334_7,0.109839436580674,0.0160487337982482,0.339180499874524,0.135932468188575,0,0.0785278231551585,0,0.00535600894396969,0,0,0,0,0,0.0322100857132218,0,0,0.119069869665609,0.163835074080019,0,0,0,0.870278889738651,0.649762792379799
335_7,0.0534570542242792,0,0.423661570567029,0.135445937427719,0,0,0,0,0.00567988320733415,0,0,0,0,0.0217323426122544,0,0,0.116175310455927,0.243847901505457,0,0,0,0.826636823672649,0.698590636594237
338_7,0.0275091739687211,0,0.415330040291973,0.0339733691591136,0,0.00960543964799087,0,0.00474125649962271,0,0,0.0174025340247252,0,0,0.0455742420343556,0,0,0.19984439765268,0.246019546720817,0,0,0,0.806612021392479,0.69171491537069
343_7,0.0863271373858338,0.0269752496037914,0.334072255152321,0.0781324670497933,0,0.0491081475482325,0,0.00868336671754038,0,0,0.00148816834419496,0,0,0.0339360440510409,0,0,0.0813040976896309,0.299973066457621,0,0,0,0.888478610161934,0.629564743018327
344_7,0.0698391237801246,0.0114702330539133,0.388769311404423,0.0951139856745204,0,0.0639154753018251,0,0.00363879412397989,0,0,0,0,0,0.0199611539870119,0,0,0.106556356751609,0.230137193705786,0,0.010598372216807,0,0.870507903279917,0.659519625423156
348_7,0.0491987944877491,0.0289197252088552,0.459680711648139,0.112501462892081,0,0.0494868423470904,0,0.00799470753732647,0,0,0,0.00164157029790562,0,0.0165716526337311,0,0,0.103975849457585,0.148595520830534,0,0.021433162659004,0,0.830272414452473,0.685070589186389
349_7,0.131896270268754,0,0.406906071596438,0.071733725495519,0,0.0492652072007383,0,0.00470380886182765,0,0,0,0,0,0.0350940145954129,0,0,0.1396175693674,0.16078333261391,0,0,0,0.873451296535613,0.641757305732105
350_7,0.04262175512413,0.0361858339052479,0.376997238609248,0.136120291188809,0,0.0227540949243317,0,0,0,0,0,0,0,0.0199406443465854,0,0,0.109511430359375,0.249507123860243,2.03460334243923e-05,0.00634124164860502,0,0.860809005067904,0.668164548223834
353_7,0.0878861912845891,0.0149261500778829,0.453110408298762,0.146391993965834,0,0.0194658028195133,0,0,0.00983536060645119,0,0,0.00717085397094647,0,0.00784450818196822,0,0,0.104510416999251,0.148393332351315,0,0.000464981443486728,0,0.778083701739998,0.720078946696808
354_7,0.106893141640314,0,0.449148221311763,0.103591567914137,0,0.0118495852301526,0,0.00811774483169027,0,0,0,0,0,0.0263270346976517,0,0,0.075416408460898,0.199928985998231,0,0.0187273099151626,0,0.866565642851038,0.66619203587136
356_7,0.092435347995118,0,0.388455658673927,0.0862953425934584,0,0.0274994016037327,0,0,0,0,0,0,0,0.0272025724710326,0,0,0.141892982501974,0.235608052926537,0,0.00061064123421987,0,0.859870684887164,0.662977638954884
357_7,0.115258941759526,0.0240304691002414,0.413798638189909,0.0804528672236712,0,0.0262617523975662,0,0.00682247600298756,0,0,0,0.00392303624640442,0,0.0119379819260725,0,0,0.115820617798717,0.201693219354904,0,0,0,0.883886167773211,0.634891734449012
359_7,0.0936676203896995,0,0.380050722862462,0.0445244480853251,0,0.0959968815358379,0,0.000241409327383701,0,0,0.00108797777477765,0,0,0.0488725226776755,0,0,0.079088262297641,0.239348815194639,0,0.0171213398545581,0,0.713655506516954,0.749038396453553
362_7,0.101186412867367,0,0.414428345217989,0.0747128303798237,0,0.0137903648206314,0,0,0,0,0.00305258099819484,0,0,0.0381843831423092,0,0,0.121397758281572,0.233247324292113,0,0,0,0.869711201993381,0.654049341113446
364_7,0.0320546774253918,0.0220001608485218,0.328738943639687,0.0791109150280207,0,0.0396312761794278,0,0.0112662420420466,0.0015703700646607,0,0,0,0,0.0431047970318866,0,0,0.0778292856584391,0.364693332081918,0,0,0,0.862906717834506,0.654303944074735
365_7,0.0800110304954185,0,0.436655229404246,0.14690368916153,0,0.0389926650859978,0,0,0,0,0,0.00882042949953092,0,0.0182330572481003,0,0,0.0873158112213867,0.177307321406053,0.00471717928743523,0.00104358719030148,0,0.793720940948853,0.715108125546343
371_7,0.0797414390174139,0,0.38950002670578,0.101012521100895,0,0.0224069997224394,0,0.00829178735920419,0,0,0,0,0,0.0202953515138501,0,0,0.129375843109792,0.239517498962801,0,0.00985853250782352,0,0.846297194256253,0.679025558852594
372_7,0.110582865463755,0.0186305030849026,0.351146616342705,0.0654328082943462,0,0.0484082271099666,0,0.00452261775872125,0,0,0,0,0,0.0244640960117324,0,0,0.155119054933784,0.208602933485747,0,0.0130902775143395,0,0.839861253634786,0.665268132826354
373_7,0.0492180085332654,0.0198407146899215,0.436832775695384,0.127414703271074,0,0.0613847228209544,0,0.00216307898988211,0,0,0,0,0,0.0209746218177977,0,0,0.115987211613509,0.152090010628311,0,0.0140941519399007,0,0.833428015086376,0.684616021585361
375_7,0.158944190553582,0.00436695135528448,0.298533587817904,0.0976602398432475,0,0.0162130334873272,0,0,0.00552057851471926,0,0.00071491244644995,0,0,0.0350744961480655,0,0,0.130254563037659,0.252717446795761,0,0,0,0.842051051856253,0.659610342750365
378_7,0.170180732086078,0,0.30483343754289,0.0676007699581794,0,0.0557885017184137,0,0.00591156018122541,0,0,0,0,0,0.0457690916203246,0,0,0.090554861437234,0.248828838711859,0.00312932477273479,0.00740288197106153,0,0.887664155739322,0.621977396557292
380_7,0.112307911751381,0,0.322069090517079,0.11612293480753,0,0.0319528740137337,0,0.00828990223666542,0.0108937163427988,0,0.00250123963626875,0,0,0.0431118616514512,0,0,0.0782855345354041,0.255146393424163,0.000207280909391138,0.0191112601741338,0,0.856455479583149,0.66925344159555
382_7,0.0982628084099763,0.0101868766424565,0.354346434757531,0.069892573513634,0,0.0298009171637245,0,0.00772942188789146,0.00903683384639933,0,0.00527420909947071,0.00605007374278192,0,0.0155005551688305,0,0,0.126366244087608,0.258515746323681,0.008757797369825,0.000279507986190034,0,0.850060761390261,0.665317199601084
383_7,0.0881149980803193,0,0.44708654032563,0.0866642991319647,0,0.0150290019463415,0,0.00569478925804018,0,0,0,0,0,0.0183163219115542,0,0,0.155696324438838,0.183397724907312,0,0,0,0.877660946130521,0.650759374637853
384_7,0.119678793249473,0.00622421494212747,0.463465098646601,0.0580464755045867,0,0.0474810162442958,0,0.00479197825513857,0,0,0,0,0,0.0195714521106163,0,0,0.126748388780851,0.147961497034744,0.00603108523156633,0,0,0.889071579653713,0.630035635024842
385_7,0.0861315914636169,0,0.461602234277145,0.134541361458664,0,0.022826035885128,0,0.00562262489755417,0,0,0,0,0,0.013974268529171,0,0,0.134527315058189,0.135905343807282,0,0.00486922462324854,0,0.890209838249933,0.649872606773722
386_7,0.0910733371223618,0,0.321781283464612,0.11918530161374,0,0.0419116425259355,0,0.00621475709712035,0.0106041856994426,0,0,0,0,0.0367165696469098,0,0,0.0693110351102777,0.290919536582458,0.00608157476506693,0.00620077637207491,0,0.841423518712551,0.67896132766251
387_7,0.0553997452412682,0,0.406726546000897,0.093870559816984,0,0.0461929339728518,0,0,0,0,0,0,0,0.0277123329494151,0,0,0.129373402269522,0.223936970351669,0,0.0167875093973928,0,0.855231509742547,0.675727735200444
393_7,0.0914661998385402,0,0.407368434694508,0.0849773482932397,0,0.0476235790697191,0,0,0,0,0,0,0,0.0430860484391276,0,0,0.107282284524835,0.214570820628592,0,0.00362528451143803,0,0.8631805550713,0.660377905602024
396_7,0.0820735108772705,0,0.321211787567877,0.121810087430797,0,0.0665577969409206,0,0.00365477904106033,0,0,0,0,0,0.0223757151939037,0,0,0.203681874966681,0.168541821843217,0.00890727330091081,0.0011853528373624,0,0.831613812084752,0.677695380638782
397_7,0.0481131162485116,0.0156208004723645,0.493046427185646,0.0998385812144922,0,0.0568171631390019,0,0.00399562848953383,0,0,0,0,0,0.0275843996825491,0,0,0.129657864575923,0.118786574094217,0,0.00653944489776063,0,0.818455407712571,0.685869810424236
400_7,0.0749167032315924,0.0139754440306048,0.470250279119852,0.104409458702745,0,0.0203212120606305,0,0.00153425698985128,0.00101580566767794,0,0,0,0,0.0207284982613641,0,0,0.118883263662297,0.169779033587838,0,0.00418604468554611,0,0.789284255096104,0.709452532494404
402_7,0.136851664682348,0,0.400888282874524,0.101522708848331,0,0.0428365086490248,0,0.00817488652244221,0,0,0,0,0,0.0816118710940296,0,0,0.0624296855761031,0.161693335972203,0,0.00399105578099351,0,0.789900569090567,0.69707487231042
403_7,0.029894675548055,0.0277584027405912,0.3510176177137,0.116996378798045,0,0.01776848101387,0,0,0.020399836280501,0,0,0.0105147127621673,0,0.00604172148541752,0,0,0.199052855911097,0.220555317746556,0,0,0,0.864704652395996,0.661598895795964
405_7,0.0389586730108243,0.038901799573597,0.483871333509703,0.0644766024514131,0,0.0536569424264656,0,0,0.0054771893232003,0,0,0,0,0.045967565309487,0,0,0.085531152072505,0.15732572980965,0.00850783516004303,0.0173251773531108,0,0.78841116388329,0.702418690869908
407_7,0.0641344503868089,0.0318850460307736,0.358501842551628,0.112992610319251,0,0.0919698266874278,0,0.00199750115989561,0,0,0,0,0,0.0221072109406986,0,0,0.123332690976733,0.193078820946784,0,0,0,0.853298281901056,0.66056836407537
410_7,0.0722208087405291,0.0218822580026261,0.372880214357718,0.100875551619961,0,0.029323603033492,0,0.00419896688568339,0.0407073149680538,0,0,0,0,0.032590179997825,0,0,0.0843016339905637,0.23745615275147,0,0.00356331565207787,0,0.841290313567522,0.67717431616732
411_7,0.0284689351237515,0.0186056269742759,0.407735380598999,0.12398342511713,0,0.0486802627750602,0,0,0.0142038348652655,0,0,0.00161023543372182,0,0.0145596656226406,0,0,0.184171091128977,0.155479464043307,2.08549944611208e-05,0.00248122332240992,0,0.779417193762411,0.714404223029875
412_7,0.134043324100908,0,0.296927557449361,0.128179376191126,0,0.0320103132255853,0,0.00725289095896265,0.00168417139078115,0,0,0,0.0100760039899233,0.0175187398836189,0.00745177302608368,0,0.0438429747825032,0.315989599224955,0.00282884057824667,0.00219443519794607,0,0.757189834310901,0.720819832835199
416_7,0.110241307832149,0.000943179498121058,0.483239555612954,0.0915434438060315,0,0.0374109992839168,0,0.00847113032295195,0,0,0,0,0,0.0244479899945843,0,0,0.112269565270282,0.13143282837901,0,0,0,0.876647275139874,0.646435281542467
418_7,0.0539350174429771,0.0163169888112077,0.336495874049584,0.120175152243993,0,0.0166117003277265,0,0,0,0,0,0,0,0.06071453206232,0,0,0.0873723401017344,0.285185916785464,0.00754659395138125,0.0156458842236123,0,0.822741052621246,0.691560454760684
420_7,0.0905867394385915,0.0265705352122199,0.394632017216433,0.0638958794428762,0,0.0483116980623135,0,0.000295889921081336,0,0,0,0,0,0.0246996315900772,0,0,0.132651695572155,0.214233692700724,0.00412222084352841,0,0,0.875824914953685,0.639353236554704
422_7,0.103428768258406,0,0.338081330532755,0.113180281460588,0,0.0469996574496257,0,0.00354724200686621,0,0,0,0,0,0.0546338154898099,0,0,0.158936975910635,0.167019389055245,0.000864803815377245,0.013307736020692,0,0.827978670154548,0.682088978086061
424_7,0.0803061408249906,0.00404265591042791,0.368039894451948,0.0966090256060511,0,0.017332181750378,0,0.00464974631684885,0.0518655809401753,0,0,0,0,0.0290105091769148,0,0,0.0728836020706529,0.266430020490184,0,0.00883064246142865,0,0.708459456108282,0.760674309175892
430_7,0.0567827341117404,0.00594576878208825,0.465207005888089,0.110572634284272,0,0.0397034496805336,0,0.00294782491266692,0,0,0,0,0,0.0211776306201141,0,0,0.16938898239439,0.123950168451053,0.00131770512346696,0.00300609575158553,0,0.842501576912926,0.672067126382219
431_7,0.0696892792400177,0,0.429019304212225,0.0881123163621641,0,0.0652492535804253,0,0.0041914373746356,0,0,0,0,0,0.0222164796961132,0,0,0.165902728378261,0.155619201156158,0,0,0,0.896689216026031,0.633230911150877
436_7,0.0476020045924819,0.00111474429367505,0.382342678727707,0.0978405281862525,0,0.0547202700627169,0,0.00017864881936465,0.0370082496465486,0,0,0,0,0.0365687424330465,0,0,0.116120786871414,0.208299380017055,0.0068231881464798,0.0113807782032576,0,0.828820690748361,0.693525676015968
438_7,0.0849234836001825,0,0.437315657613972,0.0508389276540526,0,0.0852958270838117,0,0.00109998479752068,0.00174528564468661,0,0,0,0,0.0374010106682097,0,0,0.180687539815981,0.0954089031594474,0.012601384421854,0.0126819955402824,0,0.752358031547616,0.71918966907526
439_7,0.0208317518541563,0.0188403465612323,0.516918199737839,0.0791327661647298,0,0.113616958069027,0,0.00743645997520361,0,0,0,0,0,0.0148363691766444,0,0,0.133706490409006,0.0901579158064891,0,0.00452274224567264,0,0.888084896029665,0.623882160603551
440_7,0.0889139655711666,0.0567066522482083,0.362343868601137,0.131822296175289,0,0.0340454774697524,0,0.00638260580096658,0,0,0,0,0,0.0298918108576582,0,0,0.165482568670854,0.105090381611066,0.000254882047496478,0.0190654909464056,0,0.823795780074849,0.671412527660157
442_7,0.0663660844541765,0.0164864680968856,0.392280088290061,0.0728619207971762,0,0.0223184829631988,0,0.00692167123667844,0,0,0,0,0,0.0213240856831083,0,0,0.127576820098608,0.244153035076743,0,0.0297113433033642,0,0.769459625870418,0.72388962811907
445_7,0.0349103847415344,0.0221361974347706,0.336604598359662,0.115962277831365,0,0.161738803703627,0,0.00242454343545828,0.0107515052031702,0,0,0.000318461571983023,0,0.020524630323679,0,0,0.123560532871793,0.150908162961843,0.00435631547339913,0.0158035860877158,0,0.832090835336948,0.676085213956029
446_7,0.0838354690589603,0.0169300209881243,0.357955413614069,0.0943178439513634,0,0.0601931301289993,0,0.00581195972268765,0,0,0,0,0,0.0302484816195662,0,0,0.191038715521305,0.148355696724551,0,0.011313268670374,0,0.829028168181992,0.673976733556121
450_7,0.109654631355695,0,0.375030772245276,0.105977968372209,0,0.0577850330708424,0,0.00154999725115993,0,0,0,0,0,0.0533350903439405,0.01485486113561,0,0.0393751135268037,0.235700850531206,0.00673568216725697,0,0,0.834168059504078,0.676635781247785
452_7,0.0110480202181116,0.00705969854633892,0.430125185212164,0.0804432873711587,0,0.0632699485629036,0,0.00450847320588667,0.0131650687536812,0,0,0,0,0.0157242151776375,0,0,0.187145894959418,0.185674741441842,0,0.00183546655085766,0,0.863578475960656,0.657616707888739
454_7,0.0491310121252923,0.0179092506197553,0.503997050557268,0.0800339732071597,0,0.0642907612615923,0,0.00574502674183699,0,0,0,0,0,0.0170834456029303,0,0,0.134215749508967,0.105123531089865,0.0148854922956861,0.00758470698964785,0,0.832671784856618,0.671991274980683
458_7,0.0784975011707873,0,0.445941411260932,0.12066953671396,0,0.0242940475317069,0,0,0,0,0.00338554449253362,0.00106126282059649,0,0.0136226777093136,0,0,0.125181788531685,0.187205286196802,0,0.000140943571683059,0,0.758919564693837,0.732141818251267
459_7,0.0570499236236488,0.0112757340587141,0.355144962190751,0.0866612418849944,0,0.0204680863195668,0,0,0,0,0,0,0,0.0201878571299862,0,0,0.0891346515072681,0.342154167013827,0.013820427016495,0.00410294925474802,0,0.786674242202772,0.71088294277025
469_7,0.0883475070162682,0.0175248460758884,0.378094179936623,0.105298240216399,0,0.048044806096006,0,0.00410856761841395,0,0,0,0,0,0.0380135341350424,0,0,0.0901831834700604,0.211579095989284,0,0.0188060394460143,0,0.784296963895543,0.711783594591644
473_7,0.0596032817408012,0.00198691803406507,0.394611631896423,0.101537409356711,0,0.0656428952797021,0,0,0,0,0,0,0,0.0464486749830487,0,0,0.0865848478767822,0.214692400776346,0.0177681698797812,0.0111237701763404,0,0.837261537884323,0.684083042435837
477_7,0.124898642195764,0,0.389652108639756,0.098768353959283,0,0.0737925671168272,0,0.00785963309833524,0,0,0,0,0,0.0318036408309684,0,0,0.152935428771867,0.110627833937465,0.00966179144973356,0,0,0.857178226753039,0.652970103463151
001_28,0.0728631451747943,0.00189954392064287,0.345108678337263,0.102159981789028,0,0.0589750205816443,0,7.70302440097686e-05,0,0,0,0,0.00524438263367992,0.0466823873775973,0,0,0.0910345308045028,0.260500836755091,0.00475112477339132,0.0107033376083555,0,0.84365099282939,0.676664892383865
008_28,0.103093818163181,0.00534837491184228,0.282638975942921,0.100769227262047,0,0.0708562992799283,0,0.00351301106913842,0,0,0,0,0,0.0428335972888944,0,0,0.129732830137202,0.249541937664818,0.00625406462611391,0.00541786365391318,0,0.774940587372847,0.71271335104868
011_28,0.148217555509589,0,0.394853123033455,0.0721142484805896,0,0.0397198803998418,0,0.00419326016878654,0,0,0,0,0,0.0410879766041897,0,0,0.117417872724187,0.174894216259893,0,0.00750186681946914,0,0.878715653913126,0.638185362538885
014_28,0.0700340698172907,0.0138528131355496,0.420221973465646,0.131306492793667,0,0.0396312886490553,0,0.00240475538589285,0,0,0,0,0,0.0235113355776074,0,0,0.0572986320037077,0.222504693274847,0.00101407849693151,0.0182198673998062,0,0.81108756532564,0.703798913412143
016_28,0.127530333685116,0,0.389852626507082,0.06876803724628,0,0.0186989532261849,0,0,0,0,0,0,0,0.0380162508287814,0,0,0.159800910938912,0.197332887567644,0,0,0,0.832758511883807,0.670769392553774
029_28,0.0830638805189412,0,0.381309879956505,0.0714538092266388,0,0.0409989452508572,0,0.0018156682168333,0,0,0,0,0,0.0555304292912906,0,0,0.11886748719394,0.233174268463186,0,0.0137856318818085,0,0.881188777509021,0.648639425672717
